timestep_time;vehicle_id;vehicle_x;vehicle_y;vehicle_z
31.900;f_0.0;38.54;-0.04;17.07
31.900;f_1.75;21.24;0.00;-4.33
31.900;f_3.77;18.16;0.00;22.19
31.900;f_1.76;21.26;0.00;-13.35
31.900;f_3.79;17.26;0.00;40.26
31.900;f_1.80;28.54;0.00;-30.43
31.900;f_1.77;21.59;0.00;-21.58
31.900;f_2.87;38.31;0.00;22.37
31.900;f_1.78;26.11;0.00;-17.79
31.900;f_1.74;20.30;0.00;5.96
31.900;f_1.79;25.18;0.00;-25.00
31.900;f_3.78;17.33;0.00;31.72
31.900;f_3.81;11.66;0.00;53.28
31.900;f_3.80;16.90;0.00;47.92
32.000;f_0.0;38.54;-0.04;17.07
32.000;f_1.75;21.22;0.00;-3.98
32.000;f_3.77;18.26;0.00;21.63
32.000;f_1.76;21.22;0.00;-13.12
32.000;f_3.79;17.31;0.00;40.00
32.000;f_1.80;28.54;0.00;-30.43
32.000;f_1.77;21.55;0.00;-21.47
32.000;f_2.87;37.68;0.00;22.36
32.000;f_1.78;26.11;0.00;-17.79
32.000;f_1.74;20.19;0.00;6.54
32.000;f_1.79;25.18;0.00;-25.00
32.000;f_3.78;17.35;0.00;31.32
32.000;f_3.81;11.66;0.00;53.28
32.000;f_3.80;16.96;0.00;47.79
32.100;f_0.0;38.54;-0.04;17.07
32.100;f_1.75;21.21;0.00;-3.60
32.100;f_3.77;18.37;0.00;21.04
32.100;f_1.76;21.19;0.00;-12.88
32.100;f_3.79;17.35;0.00;39.73
32.100;f_1.80;28.54;0.00;-30.43
32.100;f_1.77;21.50;0.00;-21.33
32.100;f_2.87;37.10;0.00;22.35
32.100;f_1.78;26.11;0.00;-17.79
32.100;f_1.74;20.07;0.00;7.14
32.100;f_1.79;25.18;0.00;-25.00
32.100;f_3.78;17.37;0.00;30.90
32.100;f_3.81;11.66;0.00;53.28
32.100;f_3.80;17.01;0.00;47.65
32.200;f_0.0;38.54;-0.04;17.07
32.200;f_1.75;21.20;0.00;-3.18
32.200;f_3.77;18.54;0.00;20.44
32.200;f_1.76;21.15;0.00;-12.60
32.200;f_3.79;17.39;0.00;39.43
32.200;f_1.80;28.54;0.00;-30.43
32.200;f_1.77;21.45;0.00;-21.18
32.200;f_2.87;36.56;0.00;22.34
32.200;f_1.78;26.11;0.00;-17.79
32.200;f_1.74;19.89;0.00;7.76
32.200;f_1.79;25.18;0.00;-25.00
32.200;f_3.78;17.38;0.00;30.45
32.200;f_3.81;11.66;0.00;53.28
32.200;f_3.80;17.07;0.00;47.49
32.300;f_0.0;38.54;-0.04;17.07
32.300;f_1.75;21.18;0.00;-2.76
32.300;f_3.77;18.74;0.00;19.86
32.300;f_1.76;21.12;0.00;-12.31
32.300;f_3.79;17.42;0.00;39.11
32.300;f_1.80;28.54;0.00;-30.43
32.300;f_1.77;21.41;0.00;-21.02
32.300;f_2.87;36.06;0.00;22.33
32.300;f_1.78;26.11;0.00;-17.79
32.300;f_1.74;19.67;0.00;8.38
32.300;f_1.79;25.18;0.00;-25.00
32.300;f_3.78;17.39;0.00;29.99
32.300;f_3.81;11.66;0.00;53.28
32.300;f_3.80;17.13;0.00;47.31
32.400;f_0.0;38.54;-0.04;17.07
32.400;f_1.75;21.17;0.00;-2.31
32.400;f_3.77;19.00;0.00;19.27
32.400;f_1.76;21.09;0.00;-12.00
32.400;f_3.79;17.45;0.00;38.77
32.400;f_1.80;28.54;0.00;-30.43
32.400;f_1.77;21.36;0.00;-20.84
32.400;f_2.87;35.62;0.00;22.32
32.400;f_1.78;26.11;0.00;-17.79
32.400;f_1.74;19.40;0.00;9.00
32.400;f_1.79;25.18;0.00;-25.00
32.400;f_3.78;17.40;0.00;29.51
32.400;f_3.81;11.67;0.00;53.28
32.400;f_3.80;17.19;0.00;47.12
32.500;f_0.0;38.54;-0.04;17.07
32.500;f_1.75;21.15;0.00;-1.84
32.500;f_3.77;19.31;0.00;18.68
32.500;f_1.76;21.06;0.00;-11.67
32.500;f_3.79;17.48;0.00;38.41
32.500;f_1.80;28.54;0.00;-30.43
32.500;f_1.77;21.31;0.00;-20.65
32.500;f_2.87;35.22;0.00;22.32
32.500;f_1.78;26.11;0.00;-17.79
32.500;f_1.74;19.07;0.00;9.63
32.500;f_1.79;25.18;0.00;-25.00
32.500;f_3.78;17.41;0.00;29.02
32.500;f_3.81;11.69;0.00;53.26
32.500;f_3.80;17.25;0.00;46.90
32.600;f_0.0;38.54;-0.04;17.07
32.600;f_1.75;21.14;0.00;-1.35
32.600;f_3.77;19.67;0.00;18.08
32.600;f_1.76;21.03;0.00;-11.31
32.600;f_3.79;17.51;0.00;38.04
32.600;f_1.80;28.54;0.00;-30.43
32.600;f_1.77;21.26;0.00;-20.44
32.600;f_2.87;34.86;0.00;22.31
32.600;f_1.78;26.11;0.00;-17.78
32.600;f_1.74;18.70;0.00;10.25
32.600;f_1.79;25.18;0.00;-25.00
32.600;f_3.78;17.42;0.00;28.50
32.600;f_3.81;11.71;0.00;53.26
32.600;f_3.80;17.30;0.00;46.67
32.700;f_0.0;38.54;-0.04;17.07
32.700;f_1.75;21.13;0.00;-0.84
32.700;f_3.77;20.08;0.00;17.49
32.700;f_1.76;21.00;0.00;-10.94
32.700;f_3.79;17.53;0.00;37.64
32.700;f_1.80;28.54;0.00;-30.43
32.700;f_1.77;21.24;0.00;-20.28
32.700;f_2.87;34.55;0.00;22.30
32.700;f_1.78;26.10;0.00;-17.75
32.700;f_1.74;18.28;0.00;10.87
32.700;f_1.79;25.18;0.00;-25.00
32.700;f_3.78;17.43;0.00;27.97
32.700;f_3.81;11.75;0.00;53.25
32.700;f_3.80;17.35;0.00;46.41
32.800;f_0.0;38.54;-0.04;17.07
32.800;f_1.75;21.11;0.00;-0.32
32.800;f_3.77;20.52;0.00;16.88
32.800;f_1.76;20.98;0.00;-10.55
32.800;f_3.79;17.54;0.00;37.23
32.800;f_1.80;28.54;0.00;-30.43
32.800;f_1.77;21.24;0.00;-20.14
32.800;f_2.87;34.29;0.00;22.30
32.800;f_1.78;26.10;0.00;-17.70
32.800;f_1.74;17.82;0.00;11.48
32.800;f_1.79;25.18;0.00;-25.00
32.800;f_3.78;17.45;0.00;27.43
32.800;f_3.81;11.81;0.00;53.21
32.800;f_3.80;17.40;0.00;46.14
32.900;f_0.0;38.54;-0.04;17.07
32.900;f_1.75;21.10;0.00;0.23
32.900;f_3.77;20.97;0.00;16.26
32.900;f_1.76;20.97;0.00;-10.14
32.900;f_3.79;17.55;0.00;36.81
32.900;f_1.80;28.54;0.00;-30.43
32.900;f_1.77;21.23;0.00;-19.98
32.900;f_2.87;34.06;0.00;22.29
32.900;f_1.78;26.10;0.00;-17.68
32.900;f_1.74;17.35;0.00;12.10
32.900;f_1.79;25.18;0.00;-25.00
32.900;f_3.78;17.48;0.00;26.86
32.900;f_3.81;11.89;0.00;53.16
32.900;f_3.80;17.45;0.00;45.85
33.000;f_0.0;38.54;-0.04;17.07
33.000;f_1.75;21.07;0.00;0.79
33.000;f_3.77;21.50;0.00;15.68
33.000;f_1.76;20.95;0.00;-9.71
33.000;f_3.79;17.56;0.00;36.36
33.000;f_1.80;28.54;0.00;-30.43
33.000;f_1.77;21.22;0.00;-19.81
33.000;f_2.87;33.88;0.00;22.29
33.000;f_1.78;26.10;0.00;-17.64
33.000;f_1.74;16.78;0.00;12.65
33.000;f_1.79;25.18;0.00;-25.00
33.000;f_3.78;17.53;0.00;26.28
33.000;f_3.81;11.98;0.00;53.10
33.000;f_3.80;17.48;0.00;45.54
33.100;f_0.0;38.54;-0.04;17.07
33.100;f_1.75;21.03;0.00;1.38
33.100;f_3.77;22.26;0.00;15.30
33.100;f_1.76;20.94;0.00;-9.26
33.100;f_3.79;17.56;0.00;35.89
33.100;f_1.80;28.54;0.00;-30.43
33.100;f_1.77;21.22;0.00;-19.68
33.100;f_2.87;33.75;0.00;22.29
33.100;f_1.78;26.09;0.00;-17.57
33.100;f_1.74;16.01;0.00;13.04
33.100;f_1.79;25.18;0.00;-25.00
33.100;f_3.78;17.60;0.00;25.67
33.100;f_3.81;12.08;0.00;53.02
33.100;f_3.80;17.52;0.00;45.22
33.200;f_0.0;38.54;-0.04;17.07
33.200;f_1.75;20.98;0.00;1.98
33.200;f_3.77;23.00;0.00;14.92
33.200;f_1.76;20.93;0.00;-8.80
33.200;f_3.79;17.57;0.00;35.40
33.200;f_1.80;28.54;0.00;-30.43
33.200;f_1.77;21.25;0.00;-19.60
33.200;f_2.87;33.65;0.00;22.29
33.200;f_1.78;26.09;0.00;-17.47
33.200;f_1.74;15.25;0.00;13.42
33.200;f_1.79;25.18;0.00;-25.00
33.200;f_3.82;10.01;0.00;53.25
33.200;f_3.78;17.68;0.00;25.03
33.200;f_2.88;71.72;0.00;23.00
33.200;f_3.81;12.20;0.00;52.92
33.200;f_3.80;17.55;0.00;44.87
33.300;f_0.0;38.54;-0.04;17.07
33.300;f_1.75;20.90;0.00;2.62
33.300;f_3.77;23.75;0.00;14.53
33.300;f_1.76;20.92;0.00;-8.32
33.300;f_3.79;17.57;0.00;34.88
33.300;f_1.80;28.54;0.00;-30.43
33.300;f_1.77;21.29;0.00;-19.56
33.300;f_2.87;33.61;0.00;22.29
33.300;f_1.78;26.08;0.00;-17.35
33.300;f_1.74;14.48;0.00;13.80
33.300;f_1.79;25.18;0.00;-25.00
33.300;f_3.82;10.01;0.00;53.25
33.300;f_3.78;17.78;0.00;24.37
33.300;f_2.88;71.72;0.00;23.00
33.300;f_3.81;12.33;0.00;52.82
33.300;f_3.80;17.57;0.00;44.51
33.400;f_0.0;38.54;-0.04;17.07
33.400;f_1.75;20.81;0.00;3.27
33.400;f_3.77;24.52;0.00;14.12
33.400;f_1.76;20.91;0.00;-7.82
33.400;f_3.79;17.57;0.00;34.35
33.400;f_1.80;28.54;0.00;-30.43
33.400;f_1.77;21.34;0.00;-19.55
33.400;f_2.87;33.60;0.00;22.29
33.400;f_1.78;26.08;0.00;-17.21
33.400;f_1.74;13.69;0.00;14.21
33.400;f_1.79;25.18;0.00;-25.00
33.400;f_3.82;10.01;0.00;53.23
33.400;f_3.78;17.90;0.00;23.69
33.400;f_2.88;71.68;0.00;23.00
33.400;f_3.81;12.48;0.00;52.69
33.400;f_3.80;17.59;0.00;44.13
33.500;f_0.0;38.54;-0.04;17.07
33.500;f_1.75;20.70;0.00;3.95
33.500;f_3.77;25.31;0.00;13.70
33.500;f_1.76;20.91;0.00;-7.30
33.500;f_3.79;17.56;0.00;33.79
33.500;f_1.80;28.54;0.00;-30.43
33.500;f_1.77;21.38;0.00;-19.54
33.500;f_2.87;33.61;0.00;22.29
33.500;f_1.78;26.07;0.00;-17.04
33.500;f_1.74;12.84;0.00;14.66
33.500;f_1.79;25.18;0.00;-25.00
33.500;f_3.82;10.01;0.00;53.23
33.500;f_3.78;18.03;0.00;22.98
33.500;f_2.88;71.63;0.00;23.00
33.500;f_3.81;12.63;0.00;52.55
33.500;f_3.80;17.60;0.00;43.73
33.600;f_0.0;38.54;-0.04;17.07
33.600;f_1.75;20.57;0.00;4.66
33.600;f_3.77;26.13;0.00;13.27
33.600;f_1.76;20.91;0.00;-6.77
33.600;f_3.79;17.56;0.00;33.22
33.600;f_1.80;28.54;0.00;-30.43
33.600;f_1.77;21.42;0.00;-19.53
33.600;f_2.87;33.62;0.00;22.29
33.600;f_1.78;26.06;0.00;-16.86
33.600;f_1.74;12.02;0.00;15.08
33.600;f_1.79;25.18;0.00;-25.00
33.600;f_3.82;10.01;0.00;53.23
33.600;f_3.78;18.16;0.00;22.25
33.600;f_2.88;71.54;0.00;23.00
33.600;f_3.81;12.78;0.00;52.39
33.600;f_3.80;17.61;0.00;43.31
33.700;f_0.0;38.54;-0.04;17.07
33.700;f_1.75;20.43;0.00;5.38
33.700;f_3.77;27.00;0.00;12.96
33.700;f_1.76;20.91;0.00;-6.22
33.700;f_3.79;17.55;0.00;32.63
33.700;f_1.80;28.54;0.00;-30.43
33.700;f_1.77;21.46;0.00;-19.52
33.700;f_2.87;33.64;0.00;22.29
33.700;f_1.78;26.05;0.00;-16.65
33.700;f_1.74;11.14;0.00;15.38
33.700;f_1.79;25.18;0.00;-25.00
33.700;f_3.82;10.01;0.00;53.23
33.700;f_3.78;18.29;0.00;21.51
33.700;f_2.88;71.44;0.00;22.99
33.700;f_3.81;12.94;0.00;52.21
33.700;f_3.80;17.62;0.00;42.86
33.800;f_0.0;38.54;-0.04;17.07
33.800;f_1.75;20.28;0.00;6.13
33.800;f_3.77;27.94;0.00;12.89
33.800;f_1.76;20.90;0.00;-5.65
33.800;f_3.79;17.54;0.00;32.03
33.800;f_1.80;28.54;0.00;-30.43
33.800;f_1.77;21.49;0.00;-19.52
33.800;f_2.87;33.65;0.00;22.29
33.800;f_1.78;26.04;0.00;-16.42
33.800;f_1.74;10.19;0.00;15.45
33.800;f_1.79;25.18;0.00;-25.00
33.800;f_3.82;10.01;0.00;53.23
33.800;f_3.78;18.43;0.00;20.76
33.800;f_2.88;71.31;0.00;22.99
33.800;f_3.81;13.09;0.00;52.01
33.800;f_3.80;17.62;0.00;42.40
33.900;f_0.0;38.54;-0.04;17.07
33.900;f_1.75;20.13;0.00;6.89
33.900;f_3.77;28.97;0.00;12.80
33.900;f_1.76;20.90;0.00;-5.05
33.900;f_3.79;17.54;0.00;31.41
33.900;f_1.80;28.54;0.00;-30.43
33.900;f_1.77;21.52;0.00;-19.51
33.900;f_2.87;33.65;0.00;22.29
33.900;f_1.78;26.03;0.00;-16.17
33.900;f_1.74;9.14;0.00;15.55
33.900;f_1.79;25.18;0.00;-25.00
33.900;f_3.82;10.01;0.00;53.23
33.900;f_3.78;18.69;0.00;20.03
33.900;f_2.88;71.16;0.00;22.99
33.900;f_3.81;13.26;0.00;51.79
33.900;f_3.80;17.62;0.00;41.92
34.000;f_0.0;38.54;-0.04;17.07
34.000;f_1.75;19.95;0.00;7.67
34.000;f_3.77;29.89;0.00;12.72
34.000;f_1.76;20.91;0.00;-4.44
34.000;f_3.79;17.53;0.00;30.77
34.000;f_1.80;28.54;0.00;-30.43
34.000;f_1.77;21.55;0.00;-19.51
34.000;f_2.87;33.66;0.00;22.29
34.000;f_1.78;26.02;0.00;-15.91
34.000;f_1.74;8.17;0.00;15.64
34.000;f_1.79;25.18;0.00;-25.00
34.000;f_3.82;10.01;0.00;53.23
34.000;f_3.78;19.13;0.00;19.38
34.000;f_2.88;70.98;0.00;22.99
34.000;f_3.81;13.42;0.00;51.55
34.000;f_3.80;17.61;0.00;41.42
34.100;f_0.0;38.54;-0.04;17.07
34.100;f_1.75;19.68;0.00;8.44
34.100;f_3.77;30.87;0.00;12.63
34.100;f_1.76;20.91;0.00;-3.81
34.100;f_3.79;17.52;0.00;30.11
34.100;f_1.80;28.54;0.00;-30.43
34.100;f_1.77;21.57;0.00;-19.50
34.100;f_2.87;33.67;0.00;22.29
34.100;f_1.78;26.01;0.00;-15.62
34.100;f_1.74;7.10;0.00;15.75
34.100;f_1.79;25.18;0.00;-25.00
34.100;f_3.82;10.01;0.00;53.23
34.100;f_3.78;19.61;0.00;18.67
34.100;f_2.88;70.78;0.00;22.98
34.100;f_3.81;13.58;0.00;51.28
34.100;f_3.80;17.61;0.00;40.90
34.200;f_0.0;38.54;-0.04;17.07
34.200;f_1.75;19.28;0.00;9.19
34.200;f_3.77;31.85;0.00;12.53
34.200;f_1.76;20.91;0.00;-3.14
34.200;f_3.79;17.52;0.00;29.41
34.200;f_1.80;28.54;0.00;-30.43
34.200;f_1.77;21.59;0.00;-19.49
34.200;f_2.87;33.68;0.00;22.29
34.200;f_1.78;26.00;0.00;-15.29
34.200;f_1.74;6.03;0.00;15.86
34.200;f_1.79;25.18;0.00;-25.00
34.200;f_3.82;10.01;0.00;53.23
34.200;f_3.78;20.09;0.00;17.93
34.200;f_2.88;70.56;0.00;22.98
34.200;f_3.81;13.75;0.00;50.99
34.200;f_3.80;17.59;0.00;40.35
34.300;f_0.0;38.54;-0.04;17.07
34.300;f_1.75;18.77;0.00;9.88
34.300;f_3.77;32.81;0.00;12.44
34.300;f_1.76;20.91;0.00;-2.47
34.300;f_3.79;17.51;0.00;28.71
34.300;f_1.80;28.54;0.00;-30.43
34.300;f_1.77;21.60;0.00;-19.46
34.300;f_2.87;33.68;0.00;22.29
34.300;f_1.78;25.99;0.00;-14.96
34.300;f_1.74;4.96;0.00;15.97
34.300;f_1.79;25.18;0.00;-25.00
34.300;f_3.82;10.01;0.00;53.23
34.300;f_3.78;20.57;0.00;17.21
34.300;f_2.88;70.33;0.00;22.97
34.300;f_3.81;13.91;0.00;50.69
34.300;f_3.80;17.58;0.00;39.79
34.400;f_0.0;38.54;-0.04;17.07
34.400;f_1.75;18.28;0.00;10.57
34.400;f_3.77;33.78;0.00;12.38
34.400;f_1.76;20.91;0.00;-1.79
34.400;f_3.79;17.51;0.00;28.00
34.400;f_1.80;28.54;0.00;-30.43
34.400;f_1.77;21.60;0.00;-19.41
34.400;f_2.87;33.69;0.00;22.29
34.400;f_1.78;25.98;0.00;-14.61
34.400;f_1.74;3.87;0.00;16.03
34.400;f_1.79;25.18;0.00;-25.00
34.400;f_3.82;10.01;0.00;53.23
34.400;f_3.78;21.04;0.00;16.50
34.400;f_2.88;70.08;0.00;22.97
34.400;f_3.81;14.08;0.00;50.36
34.400;f_3.80;17.57;0.00;39.22
34.500;f_0.0;38.54;-0.04;17.07
34.500;f_1.75;17.77;0.00;11.30
34.500;f_3.77;34.77;0.00;12.35
34.500;f_1.76;20.91;0.00;-1.08
34.500;f_3.79;17.52;0.00;27.33
34.500;f_1.80;28.54;0.00;-30.43
34.500;f_1.77;21.59;0.00;-19.34
34.500;f_2.87;33.69;0.00;22.29
34.500;f_1.78;25.97;0.00;-14.23
34.500;f_1.74;2.76;0.00;16.07
34.500;f_1.79;25.18;0.00;-25.00
34.500;f_3.82;10.01;0.00;53.23
34.500;f_3.78;21.60;0.00;15.84
34.500;f_2.88;69.81;0.00;22.96
34.500;f_3.81;14.24;0.00;50.02
34.500;f_3.80;17.55;0.00;38.63
34.600;f_0.0;38.54;-0.04;17.07
34.600;f_1.75;17.22;0.00;12.05
34.600;f_3.77;35.78;0.00;12.35
34.600;f_1.76;20.91;0.00;-0.36
34.600;f_3.79;17.54;0.00;26.70
34.600;f_1.80;28.54;0.00;-30.43
34.600;f_1.77;21.58;0.00;-19.24
34.600;f_2.87;33.70;0.00;22.29
34.600;f_1.78;25.95;0.00;-13.82
34.600;f_1.74;1.64;0.00;16.06
34.600;f_1.79;25.18;0.00;-25.00
34.600;f_3.82;10.01;0.00;53.23
34.600;f_3.78;22.42;0.00;15.39
34.600;f_2.88;69.53;0.00;22.96
34.600;f_3.81;14.40;0.00;49.65
34.600;f_3.80;17.53;0.00;38.04
34.700;f_0.0;38.54;-0.04;17.07
34.700;f_1.75;16.57;0.00;12.71
34.700;f_3.77;36.81;0.00;12.39
34.700;f_1.76;20.90;0.00;0.34
34.700;f_3.79;17.59;0.00;26.04
34.700;f_1.80;28.54;0.00;-30.43
34.700;f_1.77;21.56;0.00;-19.13
34.700;f_2.87;33.70;0.00;22.29
34.700;f_1.78;25.94;0.00;-13.40
34.700;f_1.74;0.49;0.00;16.03
34.700;f_1.79;25.18;0.00;-25.00
34.700;f_3.82;10.01;0.00;53.23
34.700;f_3.78;23.23;0.00;14.96
34.700;f_2.88;69.22;0.00;22.95
34.700;f_3.81;14.55;0.00;49.27
34.700;f_3.80;17.51;0.00;37.47
34.800;f_0.0;38.54;-0.04;17.07
34.800;f_1.75;15.71;0.00;13.15
34.800;f_3.77;37.86;0.00;12.45
34.800;f_1.76;20.89;0.00;0.99
34.800;f_3.79;17.66;0.00;25.35
34.800;f_1.80;28.54;0.00;-30.43
34.800;f_1.77;21.53;0.00;-18.99
34.800;f_2.87;33.71;0.00;22.29
34.800;f_1.78;25.92;0.00;-12.96
34.800;f_1.74;-0.67;0.00;15.99
34.800;f_1.79;25.18;0.00;-25.00
34.800;f_3.82;10.01;0.00;53.23
34.800;f_3.78;24.02;0.00;14.52
34.800;f_2.88;68.91;0.00;22.95
34.800;f_3.81;14.70;0.00;48.89
34.800;f_3.80;17.49;0.00;36.89
34.900;f_0.0;38.54;-0.04;17.07
34.900;f_1.75;14.79;0.00;13.63
34.900;f_3.77;38.92;0.00;12.50
34.900;f_1.76;20.86;0.00;1.60
34.900;f_3.79;17.76;0.00;24.64
34.900;f_1.80;28.54;0.00;-30.43
34.900;f_1.77;21.50;0.00;-18.83
34.900;f_2.87;33.71;0.00;22.29
34.900;f_1.78;25.91;0.00;-12.50
34.900;f_1.74;-1.85;0.00;15.95
34.900;f_1.79;25.18;0.00;-25.00
34.900;f_3.82;10.01;0.00;53.23
34.900;f_3.78;24.86;0.00;14.06
34.900;f_2.88;68.57;0.00;22.94
34.900;f_3.81;14.85;0.00;48.48
34.900;f_3.80;17.47;0.00;36.29
35.000;f_0.0;38.54;-0.04;17.07
35.000;f_1.75;13.88;0.00;14.11
35.000;f_3.77;40.01;0.00;12.54
35.000;f_1.76;20.81;0.00;2.25
35.000;f_3.79;17.87;0.00;23.91
35.000;f_1.80;28.54;0.00;-30.43
35.000;f_1.77;21.47;0.00;-18.66
35.000;f_2.87;33.71;0.00;22.29
35.000;f_1.78;25.90;0.00;-12.03
35.000;f_1.74;-3.05;0.00;15.92
35.000;f_1.79;25.18;0.00;-25.00
35.000;f_3.82;10.01;0.00;53.23
35.000;f_3.78;25.67;0.00;13.61
35.000;f_2.88;68.20;0.00;22.93
35.000;f_3.81;15.00;0.00;48.06
35.000;f_3.80;17.46;0.00;35.66
35.100;f_0.0;38.54;-0.04;17.07
35.100;f_1.75;12.98;0.00;14.58
35.100;f_3.77;41.11;0.00;12.59
35.100;f_1.76;20.74;0.00;2.91
35.100;f_3.79;18.00;0.00;23.15
35.100;f_1.80;28.54;0.00;-30.43
35.100;f_1.77;21.44;0.00;-18.47
35.100;f_2.87;33.72;0.00;22.29
35.100;f_1.78;25.88;0.00;-11.53
35.100;f_1.74;-4.28;0.00;15.89
35.100;f_1.79;25.18;0.00;-25.00
35.100;f_3.82;10.01;0.00;53.23
35.100;f_3.78;26.52;0.00;13.23
35.100;f_2.88;67.82;0.00;22.93
35.100;f_3.81;15.14;0.00;47.62
35.100;f_3.80;17.44;0.00;35.02
35.200;f_0.0;38.54;-0.04;17.07
35.200;f_1.75;12.00;0.00;15.02
35.200;f_3.77;42.23;0.00;12.63
35.200;f_1.76;20.64;0.00;3.61
35.200;f_3.79;18.14;0.00;22.37
35.200;f_1.80;28.54;0.00;-30.43
35.200;f_1.77;21.40;0.00;-18.26
35.200;f_2.87;33.72;0.00;22.29
35.200;f_1.78;25.87;0.00;-11.03
35.200;f_1.74;-5.51;0.00;15.86
35.200;f_1.79;25.18;0.00;-25.00
35.200;f_3.82;10.02;0.00;53.23
35.200;f_3.78;27.47;0.00;13.12
35.200;f_2.88;67.41;0.00;22.92
35.200;f_3.81;15.29;0.00;47.15
35.200;f_3.80;17.43;0.00;34.35
35.300;f_0.0;38.54;-0.04;17.07
35.300;f_1.75;10.91;0.00;15.16
35.300;f_3.77;43.38;0.00;12.68
35.300;f_1.76;20.53;0.00;4.32
35.300;f_3.79;18.28;0.00;21.57
35.300;f_1.80;28.54;0.00;-30.43
35.300;f_1.77;21.37;0.00;-18.03
35.300;f_2.87;33.72;0.00;22.29
35.300;f_1.78;25.85;0.00;-10.50
35.300;f_1.74;-6.77;0.00;15.84
35.300;f_1.79;25.17;0.00;-24.99
35.300;f_3.82;10.03;0.00;53.23
35.300;f_3.78;28.39;0.00;13.02
35.300;f_2.88;66.98;0.00;22.91
35.300;f_3.81;15.43;0.00;46.68
35.300;f_3.80;17.42;0.00;33.67
35.400;f_0.0;38.54;-0.04;17.07
35.400;f_1.75;9.81;0.00;15.28
35.400;f_3.77;44.54;0.00;12.72
35.400;f_1.76;20.40;0.00;5.06
35.400;f_3.79;18.47;0.00;20.77
35.400;f_1.80;28.54;0.00;-30.43
35.400;f_1.77;21.34;0.00;-17.79
35.400;f_2.87;33.72;0.00;22.29
35.400;f_1.78;25.82;0.00;-9.95
35.400;f_1.74;-8.04;0.00;15.81
35.400;f_1.79;25.15;0.00;-24.97
35.400;f_3.82;10.05;0.00;53.23
35.400;f_3.78;29.30;0.00;12.93
35.400;f_2.88;66.53;0.00;22.90
35.400;f_3.81;15.56;0.00;46.18
35.400;f_3.80;17.41;0.00;32.97
35.500;f_0.0;38.54;-0.04;17.07
35.500;f_1.75;8.73;0.00;15.40
35.500;f_3.77;45.73;0.00;12.75
35.500;f_1.76;20.26;0.00;5.82
35.500;f_3.79;18.89;0.00;20.08
35.500;f_1.80;28.54;0.00;-30.43
35.500;f_1.77;21.31;0.00;-17.54
35.500;f_2.87;33.72;0.00;22.29
35.500;f_1.78;25.78;0.00;-9.38
35.500;f_1.74;-9.33;0.00;15.80
35.500;f_1.79;25.13;0.00;-24.97
35.500;f_3.82;10.08;0.00;53.23
35.500;f_3.78;30.19;0.00;12.84
35.500;f_2.88;66.06;0.00;22.89
35.500;f_3.81;15.70;0.00;45.66
35.500;f_3.80;17.40;0.00;32.25
35.600;f_0.0;38.54;-0.04;17.07
35.600;f_1.75;7.58;0.00;15.54
35.600;f_3.77;46.93;0.00;12.79
35.600;f_1.76;20.12;0.00;6.59
35.600;f_3.79;19.36;0.00;19.34
35.600;f_1.80;28.54;0.00;-30.43
35.600;f_1.77;21.28;0.00;-17.26
35.600;f_2.87;33.73;0.00;22.29
35.600;f_1.78;25.72;0.00;-8.80
35.600;f_1.74;-10.65;0.00;15.78
35.600;f_1.79;25.09;0.00;-24.95
35.600;f_3.82;10.13;0.00;53.23
35.600;f_3.78;31.11;0.00;12.74
35.600;f_2.88;65.58;0.00;22.89
35.600;f_3.81;15.83;0.00;45.13
35.600;f_3.80;17.39;0.00;31.52
35.700;f_0.0;38.54;-0.04;17.07
35.700;f_1.75;6.40;0.00;15.68
35.700;f_3.77;48.18;0.00;12.83
35.700;f_1.76;19.95;0.00;7.39
35.700;f_3.79;19.85;0.00;18.58
35.700;f_1.80;28.54;0.00;-30.43
35.700;f_1.77;21.25;0.00;-16.96
35.700;f_2.87;33.73;0.00;22.29
35.700;f_1.78;25.64;0.00;-8.18
35.700;f_1.74;-12.01;0.00;15.76
35.700;f_1.79;25.03;0.00;-24.90
35.700;f_3.82;10.18;0.00;53.24
35.700;f_3.78;32.05;0.00;12.64
35.700;f_2.88;65.06;0.00;22.88
35.700;f_3.81;15.97;0.00;44.56
35.700;f_3.80;17.39;0.00;30.75
35.800;f_0.0;38.54;-0.04;17.07
35.800;f_1.75;5.22;0.00;15.81
35.800;f_3.77;49.42;0.00;12.86
35.800;f_1.76;19.68;0.00;8.16
35.800;f_3.79;20.34;0.00;17.81
35.800;f_1.80;28.54;0.00;-30.43
35.800;f_1.77;21.23;0.00;-16.65
35.800;f_2.87;33.73;0.00;22.29
35.800;f_1.78;25.56;0.00;-7.57
35.800;f_1.74;-13.36;0.00;15.75
35.800;f_1.79;24.96;0.00;-24.83
35.800;f_3.82;10.25;0.00;53.24
35.800;f_3.78;32.98;0.00;12.54
35.800;f_2.88;64.54;0.00;22.87
35.800;f_3.81;16.10;0.00;43.99
35.800;f_3.80;17.39;0.00;29.97
35.900;f_0.0;38.54;-0.04;17.07
35.900;f_1.75;4.02;0.00;15.91
35.900;f_3.77;50.67;0.00;12.90
35.900;f_1.76;19.21;0.00;8.85
35.900;f_3.79;20.81;0.00;17.07
35.900;f_1.80;28.54;0.00;-30.43
35.900;f_1.77;21.20;0.00;-16.31
35.900;f_2.87;33.73;0.00;22.29
35.900;f_1.78;25.46;0.00;-6.93
